fund,publishAt,positive,negative
安本標準 - 美國焦點股票基金,2021-10-29,0,0
安本標準 - 美國焦點股票基金,2021-11-01,0,0
安本標準 - 美國焦點股票基金,2021-11-02,0,0
安本標準 - 美國焦點股票基金,2021-11-03,0,0
安本標準 - 美國焦點股票基金,2021-11-04,0,0
安本標準 - 美國焦點股票基金,2021-11-05,0,0
安本標準 - 美國焦點股票基金,2021-11-06,0,0
安本標準 - 美國焦點股票基金,2021-11-08,0,0
安本標準 - 美國焦點股票基金,2021-11-09,0,0
安本標準 - 美國焦點股票基金,2021-11-10,0,0
安本標準 - 美國焦點股票基金,2021-11-11,0,0
安本標準 - 美國焦點股票基金,2021-11-12,0,0
安本標準 - 美國焦點股票基金,2021-11-15,0,0
安本標準 - 美國焦點股票基金,2021-11-16,0,0
安本標準 - 美國焦點股票基金,2021-11-17,0,0
安本標準 - 美國焦點股票基金,2021-11-18,0,0
安本標準 - 美國焦點股票基金,2021-11-19,0,0
安本標準 - 美國焦點股票基金,2021-11-22,0,0
安本標準 - 美國焦點股票基金,2021-11-23,0,0
安本標準 - 美國焦點股票基金,2021-11-24,0,0
安本標準 - 美國焦點股票基金,2021-11-25,0,0
安本標準 - 美國焦點股票基金,2021-11-26,0,0
安本標準 - 美國焦點股票基金,2021-11-29,0,0
安本標準 - 美國焦點股票基金,2021-11-30,0,0
安本標準 - 美國焦點股票基金,2021-12-01,0,0
安本標準 - 美國焦點股票基金,2021-12-02,0,0
安本標準 - 美國焦點股票基金,2021-12-03,0,0
安本標準 - 美國焦點股票基金,2021-12-06,0,0
安本標準 - 美國焦點股票基金,2021-12-07,0,0
安本標準 - 美國焦點股票基金,2021-12-08,0,0
安本標準 - 美國焦點股票基金,2021-12-09,0,0
安本標準 - 美國焦點股票基金,2021-12-10,0,0
安本標準 - 美國焦點股票基金,2021-12-12,0,0
安本標準 - 美國焦點股票基金,2021-12-13,0,0
安本標準 - 美國焦點股票基金,2021-12-14,0,0
安本標準 - 美國焦點股票基金,2021-12-15,0,0
安本標準 - 美國焦點股票基金,2021-12-16,0,0
安本標準 - 美國焦點股票基金,2021-12-17,0,0
安本標準 - 美國焦點股票基金,2021-12-20,0,0
安本標準 - 美國焦點股票基金,2021-12-21,0,0
安本標準 - 美國焦點股票基金,2021-12-22,0,0
安本標準 - 美國焦點股票基金,2021-12-23,0,0
安本標準 - 美國焦點股票基金,2021-12-24,0,0
安本標準 - 美國焦點股票基金,2021-12-27,0,0
安本標準 - 美國焦點股票基金,2021-12-28,0,0
安本標準 - 美國焦點股票基金,2021-12-29,0,0
安本標準 - 美國焦點股票基金,2021-12-30,0,0
安本標準 - 美國焦點股票基金,2021-12-31,0,0
安本標準 - 美國焦點股票基金,2022-01-01,0,0
安本標準 - 美國焦點股票基金,2022-01-03,0,0
安本標準 - 美國焦點股票基金,2022-01-04,0,0
安本標準 - 美國焦點股票基金,2022-01-05,0,0
安本標準 - 美國焦點股票基金,2022-01-06,0,0
安本標準 - 美國焦點股票基金,2022-01-07,0,0
安本標準 - 美國焦點股票基金,2022-01-08,0,0
安本標準 - 美國焦點股票基金,2022-01-10,0,0
安本標準 - 美國焦點股票基金,2022-01-11,0,0
安本標準 - 美國焦點股票基金,2022-01-12,0,0
安本標準 - 美國焦點股票基金,2022-01-13,0,0
安本標準 - 美國焦點股票基金,2022-01-14,0,0
安本標準 - 美國焦點股票基金,2022-01-17,0,0
安本標準 - 美國焦點股票基金,2022-01-18,0,0
安本標準 - 美國焦點股票基金,2022-01-19,0,0
安本標準 - 美國焦點股票基金,2022-01-20,0,0
安本標準 - 美國焦點股票基金,2022-01-21,0,0
安本標準 - 美國焦點股票基金,2022-01-24,0,0
安本標準 - 美國焦點股票基金,2022-01-25,0,0
安本標準 - 美國焦點股票基金,2022-01-26,0,0
安本標準 - 美國焦點股票基金,2022-01-27,0,0
安本標準 - 美國焦點股票基金,2022-01-28,0,0
安本標準 - 美國焦點股票基金,2022-01-30,0,0
安本標準 - 美國焦點股票基金,2022-01-31,0,0
安本標準 - 美國焦點股票基金,2022-02-01,0,0
安本標準 - 美國焦點股票基金,2022-02-02,0,0
安本標準 - 美國焦點股票基金,2022-02-03,0,0
安本標準 - 美國焦點股票基金,2022-02-05,0,0
安本標準 - 美國焦點股票基金,2022-02-07,0,0
安本標準 - 美國焦點股票基金,2022-02-08,0,0
安本標準 - 美國焦點股票基金,2022-02-09,0,0
安本標準 - 美國焦點股票基金,2022-02-10,0,0
安本標準 - 美國焦點股票基金,2022-02-11,0,0
安本標準 - 美國焦點股票基金,2022-02-14,0,0
安本標準 - 美國焦點股票基金,2022-02-15,0,0
安本標準 - 美國焦點股票基金,2022-02-16,0,0
安本標準 - 美國焦點股票基金,2022-02-17,0,0
安本標準 - 美國焦點股票基金,2022-02-18,0,0
安本標準 - 美國焦點股票基金,2022-02-22,0,0
安本標準 - 美國焦點股票基金,2022-02-23,0,0
安本標準 - 美國焦點股票基金,2022-02-24,0,0
安本標準 - 美國焦點股票基金,2022-02-25,0,0
安本標準 - 美國焦點股票基金,2022-02-27,0,0
安本標準 - 美國焦點股票基金,2022-02-28,0,0
安本標準 - 美國焦點股票基金,2022-03-01,0,0
安本標準 - 英國永續股票基金,2021-08-25,0,0
安本標準 - 英國永續股票基金,2021-08-30,0,0
安本標準 - 英國永續股票基金,2021-08-31,0,0
安本標準 - 英國永續股票基金,2021-09-07,0,0
安本標準 - 英國永續股票基金,2021-09-15,0,0
安本標準 - 英國永續股票基金,2021-09-20,0,0
安本標準 - 英國永續股票基金,2021-09-23,7,0
安本標準 - 英國永續股票基金,2021-09-30,20,13
安本標準 - 英國永續股票基金,2021-10-05,12,2
安本標準 - 英國永續股票基金,2021-10-06,7,0
安本標準 - 英國永續股票基金,2021-10-08,4,2
安本標準 - 英國永續股票基金,2021-10-11,0,0
安本標準 - 英國永續股票基金,2021-10-12,0,0
安本標準 - 英國永續股票基金,2021-10-15,0,0
安本標準 - 英國永續股票基金,2021-11-05,0,0
安本標準 - 英國永續股票基金,2021-11-06,0,0
安本標準 - 英國永續股票基金,2021-12-06,0,0
安本標準 - 英國永續股票基金,2021-12-07,0,0
安本標準 - 英國永續股票基金,2021-12-15,0,0
安本標準 - 英國永續股票基金,2021-12-17,0,0
安本標準 - 英國永續股票基金,2021-12-22,0,0
安本標準 - 英國永續股票基金,2021-12-23,0,0
安本標準 - 英國永續股票基金,2022-01-13,0,0
安本標準 - 英國永續股票基金,2022-01-20,0,0
安本標準 - 英國永續股票基金,2022-02-10,0,0
安本標準-歐元高收益債券基金,2021-12-21,0,0
