fund,publishAt,positive,negative
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-21,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-23,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-24,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-26,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-27,0,2
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-30,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-08-31,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-02,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-03,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-04,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-07,7,1
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-08,19,4
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-09,4,4
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-10,10,12
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-13,12,1
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-15,18,19
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-16,13,13
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-17,13,31
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-20,2,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-21,55,28
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-22,23,5
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-23,28,6
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-24,0,2
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-27,30,18
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-28,22,5
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-29,18,4
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-09-30,15,3
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-01,23,2
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-04,28,35
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-05,9,24
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-06,50,53
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-07,35,11
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-08,6,1
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-11,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-12,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-13,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-15,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-16,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-18,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-19,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-20,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-21,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-22,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-24,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-26,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-27,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-28,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-10-29,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-02,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-03,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-04,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-05,2,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-06,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-08,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-09,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-10,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-11,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-12,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-15,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-16,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-17,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-18,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-19,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-22,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-23,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-24,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-26,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-29,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-11-30,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-02,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-03,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-06,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-07,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-08,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-09,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-10,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-12,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-13,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-15,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-16,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-17,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-20,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-21,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-22,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-23,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-24,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-27,2,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-28,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-29,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-30,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2021-12-31,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-03,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-04,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-05,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-06,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-07,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-08,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-10,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-11,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-12,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-13,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-17,5,2
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-18,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-19,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-20,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-21,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-24,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-26,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-27,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-28,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-30,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-01-31,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-02,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-03,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-05,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-07,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-08,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-09,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-10,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-11,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-15,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-16,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-17,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-18,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-20,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-22,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-23,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-24,1,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-27,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-02-28,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國40基金 ,2022-03-01,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2021-08-23,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2021-08-26,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2021-09-08,1,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2021-12-09,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2021-12-14,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2022-01-25,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2022-01-27,0,0
駿利亨德森資產管理基金 - 駿利亨德森美國逆勢機會基金 ,2022-02-04,0,0
駿利亨德森美國短期債券基金,2021-10-23,0,0
駿利亨德森美國研究基金,2021-08-19,0,0
駿利亨德森美國研究基金,2021-08-20,0,0
駿利亨德森美國研究基金,2021-08-21,0,0
駿利亨德森美國研究基金,2021-08-22,0,0
駿利亨德森美國研究基金,2021-08-23,0,0
駿利亨德森美國研究基金,2021-08-24,0,0
駿利亨德森美國研究基金,2021-08-25,0,0
駿利亨德森美國研究基金,2021-08-26,0,0
駿利亨德森美國研究基金,2021-08-27,0,2
駿利亨德森美國研究基金,2021-08-28,0,0
駿利亨德森美國研究基金,2021-08-29,0,0
駿利亨德森美國研究基金,2021-08-30,0,0
駿利亨德森美國研究基金,2021-08-31,0,0
駿利亨德森美國研究基金,2021-09-01,0,0
駿利亨德森美國研究基金,2021-09-02,0,0
駿利亨德森美國研究基金,2021-09-03,0,0
駿利亨德森美國研究基金,2021-09-04,0,0
駿利亨德森美國研究基金,2021-09-07,7,1
駿利亨德森美國研究基金,2021-09-08,24,5
駿利亨德森美國研究基金,2021-09-09,10,6
駿利亨德森美國研究基金,2021-09-10,32,23
駿利亨德森美國研究基金,2021-09-13,12,1
駿利亨德森美國研究基金,2021-09-14,0,0
駿利亨德森美國研究基金,2021-09-15,18,19
駿利亨德森美國研究基金,2021-09-16,13,13
駿利亨德森美國研究基金,2021-09-17,13,31
駿利亨德森美國研究基金,2021-09-18,20,2
駿利亨德森美國研究基金,2021-09-20,10,2
駿利亨德森美國研究基金,2021-09-21,61,29
駿利亨德森美國研究基金,2021-09-22,24,5
駿利亨德森美國研究基金,2021-09-23,28,6
駿利亨德森美國研究基金,2021-09-24,39,27
駿利亨德森美國研究基金,2021-09-27,35,31
駿利亨德森美國研究基金,2021-09-28,28,11
駿利亨德森美國研究基金,2021-09-29,18,4
駿利亨德森美國研究基金,2021-09-30,18,3
駿利亨德森美國研究基金,2021-10-01,23,2
駿利亨德森美國研究基金,2021-10-04,28,35
駿利亨德森美國研究基金,2021-10-05,23,33
駿利亨德森美國研究基金,2021-10-06,54,54
駿利亨德森美國研究基金,2021-10-07,35,11
駿利亨德森美國研究基金,2021-10-08,6,1
駿利亨德森美國研究基金,2021-10-11,0,0
駿利亨德森美國研究基金,2021-10-12,0,0
駿利亨德森美國研究基金,2021-10-13,0,0
駿利亨德森美國研究基金,2021-10-14,0,0
駿利亨德森美國研究基金,2021-10-15,0,0
駿利亨德森美國研究基金,2021-10-16,0,0
駿利亨德森美國研究基金,2021-10-18,0,0
駿利亨德森美國研究基金,2021-10-19,0,0
駿利亨德森美國研究基金,2021-10-20,0,0
駿利亨德森美國研究基金,2021-10-21,0,0
駿利亨德森美國研究基金,2021-10-22,0,0
駿利亨德森美國研究基金,2021-10-24,0,0
駿利亨德森美國研究基金,2021-10-25,0,0
駿利亨德森美國研究基金,2021-10-26,0,0
駿利亨德森美國研究基金,2021-10-27,0,0
駿利亨德森美國研究基金,2021-10-28,0,0
駿利亨德森美國研究基金,2021-10-29,0,0
駿利亨德森美國研究基金,2021-10-30,0,0
駿利亨德森美國研究基金,2021-10-31,0,0
駿利亨德森美國研究基金,2021-11-01,0,0
駿利亨德森美國研究基金,2021-11-02,0,0
駿利亨德森美國研究基金,2021-11-03,0,0
駿利亨德森美國研究基金,2021-11-04,0,0
駿利亨德森美國研究基金,2021-11-05,2,0
駿利亨德森美國研究基金,2021-11-06,0,0
駿利亨德森美國研究基金,2021-11-08,0,0
駿利亨德森美國研究基金,2021-11-09,0,0
駿利亨德森美國研究基金,2021-11-10,0,0
駿利亨德森美國研究基金,2021-11-11,0,0
駿利亨德森美國研究基金,2021-11-12,0,0
駿利亨德森美國研究基金,2021-11-14,0,0
駿利亨德森美國研究基金,2021-11-15,0,0
駿利亨德森美國研究基金,2021-11-16,4,5
駿利亨德森美國研究基金,2021-11-17,0,0
駿利亨德森美國研究基金,2021-11-18,0,0
駿利亨德森美國研究基金,2021-11-19,0,0
駿利亨德森美國研究基金,2021-11-20,0,0
駿利亨德森美國研究基金,2021-11-21,0,0
駿利亨德森美國研究基金,2021-11-22,0,0
駿利亨德森美國研究基金,2021-11-23,0,0
駿利亨德森美國研究基金,2021-11-24,0,0
駿利亨德森美國研究基金,2021-11-25,0,0
駿利亨德森美國研究基金,2021-11-26,0,0
駿利亨德森美國研究基金,2021-11-29,0,0
駿利亨德森美國研究基金,2021-11-30,0,0
駿利亨德森美國研究基金,2021-12-01,0,0
駿利亨德森美國研究基金,2021-12-02,0,0
駿利亨德森美國研究基金,2021-12-03,0,0
駿利亨德森美國研究基金,2021-12-04,0,0
駿利亨德森美國研究基金,2021-12-06,0,0
駿利亨德森美國研究基金,2021-12-07,0,0
駿利亨德森美國研究基金,2021-12-08,0,0
駿利亨德森美國研究基金,2021-12-09,0,0
駿利亨德森美國研究基金,2021-12-10,0,0
駿利亨德森美國研究基金,2021-12-12,0,0
駿利亨德森美國研究基金,2021-12-13,0,0
駿利亨德森美國研究基金,2021-12-14,1,2
駿利亨德森美國研究基金,2021-12-15,0,0
駿利亨德森美國研究基金,2021-12-16,0,0
駿利亨德森美國研究基金,2021-12-17,0,0
駿利亨德森美國研究基金,2021-12-20,0,0
駿利亨德森美國研究基金,2021-12-21,0,0
駿利亨德森美國研究基金,2021-12-22,0,0
駿利亨德森美國研究基金,2021-12-23,0,0
駿利亨德森美國研究基金,2021-12-24,0,0
駿利亨德森美國研究基金,2021-12-27,2,0
駿利亨德森美國研究基金,2021-12-28,0,0
駿利亨德森美國研究基金,2021-12-29,0,0
駿利亨德森美國研究基金,2021-12-30,0,0
駿利亨德森美國研究基金,2021-12-31,0,0
駿利亨德森美國研究基金,2022-01-01,0,0
駿利亨德森美國研究基金,2022-01-03,0,0
駿利亨德森美國研究基金,2022-01-04,0,0
駿利亨德森美國研究基金,2022-01-05,0,0
駿利亨德森美國研究基金,2022-01-06,0,0
駿利亨德森美國研究基金,2022-01-07,0,0
駿利亨德森美國研究基金,2022-01-08,0,0
駿利亨德森美國研究基金,2022-01-10,0,0
駿利亨德森美國研究基金,2022-01-11,0,0
駿利亨德森美國研究基金,2022-01-12,0,0
駿利亨德森美國研究基金,2022-01-13,0,0
駿利亨德森美國研究基金,2022-01-14,0,0
駿利亨德森美國研究基金,2022-01-17,5,2
駿利亨德森美國研究基金,2022-01-18,0,0
駿利亨德森美國研究基金,2022-01-19,0,0
駿利亨德森美國研究基金,2022-01-20,0,0
駿利亨德森美國研究基金,2022-01-21,0,0
駿利亨德森美國研究基金,2022-01-24,0,0
駿利亨德森美國研究基金,2022-01-25,0,0
駿利亨德森美國研究基金,2022-01-26,14,4
駿利亨德森美國研究基金,2022-01-27,0,0
駿利亨德森美國研究基金,2022-01-28,0,0
駿利亨德森美國研究基金,2022-01-29,0,0
駿利亨德森美國研究基金,2022-01-30,0,0
駿利亨德森美國研究基金,2022-01-31,0,0
駿利亨德森美國研究基金,2022-02-01,0,0
駿利亨德森美國研究基金,2022-02-02,0,0
駿利亨德森美國研究基金,2022-02-03,0,0
駿利亨德森美國研究基金,2022-02-05,0,0
駿利亨德森美國研究基金,2022-02-07,0,0
駿利亨德森美國研究基金,2022-02-08,0,0
駿利亨德森美國研究基金,2022-02-09,0,0
駿利亨德森美國研究基金,2022-02-10,0,0
駿利亨德森美國研究基金,2022-02-11,0,0
駿利亨德森美國研究基金,2022-02-13,0,0
駿利亨德森美國研究基金,2022-02-14,0,0
駿利亨德森美國研究基金,2022-02-15,0,0
駿利亨德森美國研究基金,2022-02-16,0,0
駿利亨德森美國研究基金,2022-02-17,0,0
駿利亨德森美國研究基金,2022-02-18,0,0
駿利亨德森美國研究基金,2022-02-19,0,0
駿利亨德森美國研究基金,2022-02-20,0,0
駿利亨德森美國研究基金,2022-02-22,0,0
駿利亨德森美國研究基金,2022-02-23,0,0
駿利亨德森美國研究基金,2022-02-24,1,0
駿利亨德森美國研究基金,2022-02-25,0,0
駿利亨德森美國研究基金,2022-02-27,0,0
駿利亨德森美國研究基金,2022-02-28,0,0
駿利亨德森美國研究基金,2022-03-01,0,0
駿利亨德森英達美國重點基金,2021-08-19,0,0
駿利亨德森英達美國重點基金,2021-08-20,0,0
駿利亨德森英達美國重點基金,2021-08-21,0,0
駿利亨德森英達美國重點基金,2021-08-22,0,0
駿利亨德森英達美國重點基金,2021-08-23,0,0
駿利亨德森英達美國重點基金,2021-08-24,0,0
駿利亨德森英達美國重點基金,2021-08-25,0,0
駿利亨德森英達美國重點基金,2021-08-26,0,0
駿利亨德森英達美國重點基金,2021-08-27,0,2
駿利亨德森英達美國重點基金,2021-08-28,0,0
駿利亨德森英達美國重點基金,2021-08-29,0,0
駿利亨德森英達美國重點基金,2021-08-30,0,0
駿利亨德森英達美國重點基金,2021-08-31,0,0
駿利亨德森英達美國重點基金,2021-09-01,0,0
駿利亨德森英達美國重點基金,2021-09-02,0,0
駿利亨德森英達美國重點基金,2021-09-03,0,0
駿利亨德森英達美國重點基金,2021-09-04,0,0
駿利亨德森英達美國重點基金,2021-09-06,0,0
駿利亨德森英達美國重點基金,2021-09-07,7,1
駿利亨德森英達美國重點基金,2021-09-08,25,10
駿利亨德森英達美國重點基金,2021-09-09,13,7
駿利亨德森英達美國重點基金,2021-09-10,5,1
駿利亨德森英達美國重點基金,2021-09-11,4,1
駿利亨德森英達美國重點基金,2021-09-13,29,10
駿利亨德森英達美國重點基金,2021-09-14,1,0
駿利亨德森英達美國重點基金,2021-09-15,27,21
駿利亨德森英達美國重點基金,2021-09-16,13,13
駿利亨德森英達美國重點基金,2021-09-17,0,0
駿利亨德森英達美國重點基金,2021-09-18,26,3
駿利亨德森英達美國重點基金,2021-09-20,58,16
駿利亨德森英達美國重點基金,2021-09-21,17,11
駿利亨德森英達美國重點基金,2021-09-22,9,5
駿利亨德森英達美國重點基金,2021-09-23,21,6
駿利亨德森英達美國重點基金,2021-09-24,6,26
駿利亨德森英達美國重點基金,2021-09-27,53,29
駿利亨德森英達美國重點基金,2021-09-28,7,6
駿利亨德森英達美國重點基金,2021-09-29,10,1
駿利亨德森英達美國重點基金,2021-09-30,15,3
駿利亨德森英達美國重點基金,2021-10-01,23,2
駿利亨德森英達美國重點基金,2021-10-03,13,0
駿利亨德森英達美國重點基金,2021-10-04,14,26
駿利亨德森英達美國重點基金,2021-10-05,33,14
駿利亨德森英達美國重點基金,2021-10-06,67,57
駿利亨德森英達美國重點基金,2021-10-07,67,51
駿利亨德森英達美國重點基金,2021-10-08,6,3
駿利亨德森英達美國重點基金,2021-10-12,0,0
駿利亨德森英達美國重點基金,2021-10-13,0,0
駿利亨德森英達美國重點基金,2021-10-14,0,0
駿利亨德森英達美國重點基金,2021-10-15,0,0
駿利亨德森英達美國重點基金,2021-10-16,0,0
駿利亨德森英達美國重點基金,2021-10-18,0,0
駿利亨德森英達美國重點基金,2021-10-19,0,0
駿利亨德森英達美國重點基金,2021-10-20,0,0
駿利亨德森英達美國重點基金,2021-10-21,0,0
駿利亨德森英達美國重點基金,2021-10-22,0,0
駿利亨德森英達美國重點基金,2021-10-25,0,0
駿利亨德森英達美國重點基金,2021-10-26,0,0
駿利亨德森英達美國重點基金,2021-10-27,0,0
駿利亨德森英達美國重點基金,2021-10-28,1,0
駿利亨德森英達美國重點基金,2021-10-29,0,0
駿利亨德森英達美國重點基金,2021-10-30,0,0
駿利亨德森英達美國重點基金,2021-10-31,0,0
駿利亨德森英達美國重點基金,2021-11-01,0,0
駿利亨德森英達美國重點基金,2021-11-02,0,0
駿利亨德森英達美國重點基金,2021-11-03,0,0
駿利亨德森英達美國重點基金,2021-11-04,0,0
駿利亨德森英達美國重點基金,2021-11-05,2,0
駿利亨德森英達美國重點基金,2021-11-06,0,0
駿利亨德森英達美國重點基金,2021-11-08,0,0
駿利亨德森英達美國重點基金,2021-11-09,0,0
駿利亨德森英達美國重點基金,2021-11-10,0,0
駿利亨德森英達美國重點基金,2021-11-11,0,0
駿利亨德森英達美國重點基金,2021-11-12,0,0
駿利亨德森英達美國重點基金,2021-11-13,0,0
駿利亨德森英達美國重點基金,2021-11-14,0,0
駿利亨德森英達美國重點基金,2021-11-15,0,0
駿利亨德森英達美國重點基金,2021-11-16,4,5
駿利亨德森英達美國重點基金,2021-11-17,0,0
駿利亨德森英達美國重點基金,2021-11-18,0,0
駿利亨德森英達美國重點基金,2021-11-19,0,0
駿利亨德森英達美國重點基金,2021-11-21,0,0
駿利亨德森英達美國重點基金,2021-11-22,0,0
駿利亨德森英達美國重點基金,2021-11-23,0,0
駿利亨德森英達美國重點基金,2021-11-24,0,0
駿利亨德森英達美國重點基金,2021-11-25,0,0
駿利亨德森英達美國重點基金,2021-11-26,0,0
駿利亨德森英達美國重點基金,2021-11-28,0,0
駿利亨德森英達美國重點基金,2021-11-29,0,0
駿利亨德森英達美國重點基金,2021-11-30,0,0
駿利亨德森英達美國重點基金,2021-12-01,0,0
駿利亨德森英達美國重點基金,2021-12-02,0,0
駿利亨德森英達美國重點基金,2021-12-03,0,0
駿利亨德森英達美國重點基金,2021-12-04,0,0
駿利亨德森英達美國重點基金,2021-12-06,0,0
駿利亨德森英達美國重點基金,2021-12-07,0,0
駿利亨德森英達美國重點基金,2021-12-08,0,0
駿利亨德森英達美國重點基金,2021-12-09,0,0
駿利亨德森英達美國重點基金,2021-12-10,0,0
駿利亨德森英達美國重點基金,2021-12-14,1,2
駿利亨德森英達美國重點基金,2021-12-15,0,0
駿利亨德森英達美國重點基金,2021-12-16,0,0
駿利亨德森英達美國重點基金,2021-12-17,0,0
駿利亨德森英達美國重點基金,2021-12-20,0,0
駿利亨德森英達美國重點基金,2021-12-21,0,0
駿利亨德森英達美國重點基金,2021-12-22,0,0
駿利亨德森英達美國重點基金,2021-12-23,17,11
駿利亨德森英達美國重點基金,2021-12-24,0,0
駿利亨德森英達美國重點基金,2021-12-27,2,0
駿利亨德森英達美國重點基金,2021-12-28,0,0
駿利亨德森英達美國重點基金,2021-12-29,0,0
駿利亨德森英達美國重點基金,2021-12-30,0,0
駿利亨德森英達美國重點基金,2021-12-31,0,0
駿利亨德森英達美國重點基金,2022-01-03,0,0
駿利亨德森英達美國重點基金,2022-01-04,0,0
駿利亨德森英達美國重點基金,2022-01-05,0,0
駿利亨德森英達美國重點基金,2022-01-06,0,0
駿利亨德森英達美國重點基金,2022-01-07,0,0
駿利亨德森英達美國重點基金,2022-01-09,0,0
駿利亨德森英達美國重點基金,2022-01-10,0,0
駿利亨德森英達美國重點基金,2022-01-11,0,0
駿利亨德森英達美國重點基金,2022-01-12,0,0
駿利亨德森英達美國重點基金,2022-01-13,0,0
駿利亨德森英達美國重點基金,2022-01-14,0,0
駿利亨德森英達美國重點基金,2022-01-16,0,0
駿利亨德森英達美國重點基金,2022-01-17,5,2
駿利亨德森英達美國重點基金,2022-01-18,0,0
