fund,publishAt,positive,negative
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-09,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-10,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-11,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-13,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-14,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-15,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-16,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-17,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-18,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-19,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-20,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-22,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-23,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-24,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-25,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-02-28,0,0
荷寶資本成長基金-荷寶環球消費新趨勢股票,2022-03-01,0,0
