fund,publishAt,positive,negative
NN (L) 歐洲股票基金,2021-09-09,5,0
NN (L) 歐洲股票基金,2021-09-10,2,3
NN (L) 歐洲股票基金,2021-09-11,18,15
NN (L) 歐洲股票基金,2021-09-13,13,10
NN (L) 歐洲股票基金,2021-09-14,8,0
NN (L) 歐洲股票基金,2021-09-16,25,0
NN (L) 歐洲股票基金,2021-09-21,4,0
NN (L) 歐洲股票基金,2021-09-22,1,0
NN (L) 歐洲股票基金,2021-09-27,18,3
NN (L) 歐洲股票基金,2021-09-28,19,8
NN (L) 歐洲股票基金,2021-09-29,37,21
NN (L) 歐洲股票基金,2021-09-30,1,8
NN (L) 歐洲股票基金,2021-10-05,1,1
NN (L) 歐洲股票基金,2021-10-07,5,4
NN (L) 歐洲股票基金,2021-10-08,1,18
NN (L) 歐洲股票基金,2021-10-10,0,0
NN (L) 歐洲股票基金,2021-10-12,0,0
NN (L) 歐洲股票基金,2021-10-14,0,0
NN (L) 歐洲股票基金,2021-10-15,0,0
NN (L) 歐洲股票基金,2021-10-18,0,0
NN (L) 歐洲股票基金,2021-10-19,0,0
NN (L) 歐洲股票基金,2021-10-20,0,0
NN (L) 歐洲股票基金,2021-10-21,0,0
NN (L) 歐洲股票基金,2021-10-23,0,0
NN (L) 歐洲股票基金,2021-10-25,0,0
NN (L) 歐洲股票基金,2021-10-26,0,0
NN (L) 歐洲股票基金,2021-10-28,0,0
NN (L) 歐洲股票基金,2021-11-03,26,2
NN (L) 歐洲股票基金,2021-11-05,0,0
NN (L) 歐洲股票基金,2021-11-08,13,12
NN (L) 歐洲股票基金,2021-11-10,16,1
NN (L) 歐洲股票基金,2021-11-11,5,1
NN (L) 歐洲股票基金,2021-11-12,2,4
NN (L) 歐洲股票基金,2021-11-15,4,0
NN (L) 歐洲股票基金,2021-11-16,7,0
NN (L) 歐洲股票基金,2021-11-17,2,0
NN (L) 歐洲股票基金,2021-11-18,16,6
NN (L) 歐洲股票基金,2021-11-19,6,5
NN (L) 歐洲股票基金,2021-11-20,2,10
NN (L) 歐洲股票基金,2021-11-22,3,2
NN (L) 歐洲股票基金,2021-11-26,15,1
NN (L) 歐洲股票基金,2021-11-29,0,0
NN (L) 歐洲股票基金,2021-12-01,0,0
NN (L) 歐洲股票基金,2021-12-02,0,0
NN (L) 歐洲股票基金,2021-12-03,0,0
NN (L) 歐洲股票基金,2021-12-06,0,0
NN (L) 歐洲股票基金,2021-12-07,0,0
NN (L) 歐洲股票基金,2021-12-08,0,0
NN (L) 歐洲股票基金,2021-12-10,0,0
NN (L) 歐洲股票基金,2021-12-13,0,0
NN (L) 歐洲股票基金,2021-12-14,0,0
NN (L) 歐洲股票基金,2021-12-15,0,0
NN (L) 歐洲股票基金,2021-12-17,0,0
NN (L) 歐洲股票基金,2021-12-19,0,0
NN (L) 歐洲股票基金,2021-12-23,0,0
NN (L) 歐洲股票基金,2021-12-28,0,0
NN (L) 歐洲股票基金,2021-12-29,0,0
NN (L) 歐洲股票基金,2022-01-03,0,0
NN (L) 歐洲股票基金,2022-01-04,0,0
NN (L) 歐洲股票基金,2022-01-05,0,0
NN (L) 歐洲股票基金,2022-01-07,0,0
NN (L) 歐洲股票基金,2022-01-10,0,0
NN (L) 歐洲股票基金,2022-01-13,0,0
NN (L) 歐洲股票基金,2022-01-18,0,0
NN (L) 歐洲股票基金,2022-01-19,0,0
NN (L) 歐洲股票基金,2022-01-20,0,0
NN (L) 歐洲股票基金,2022-01-22,0,0
NN (L) 歐洲股票基金,2022-01-24,0,0
NN (L) 歐洲股票基金,2022-01-25,0,0
NN (L) 歐洲股票基金,2022-01-26,0,0
NN (L) 歐洲股票基金,2022-01-27,0,0
NN (L) 歐洲股票基金,2022-01-29,0,0
NN (L) 歐洲股票基金,2022-02-01,0,0
NN (L) 歐洲股票基金,2022-02-02,0,0
NN (L) 歐洲股票基金,2022-02-04,0,0
NN (L) 歐洲股票基金,2022-02-06,0,0
NN (L) 歐洲股票基金,2022-02-08,0,0
NN (L) 歐洲股票基金,2022-02-09,0,0
NN (L) 歐洲股票基金,2022-02-15,0,0
NN (L) 歐洲股票基金,2022-02-18,0,0
NN (L) 歐洲股票基金,2022-02-22,0,0
NN (L) 歐洲股票基金,2022-02-23,0,0
NN (L) 歐洲股票基金,2022-02-24,0,0
NN (L) 歐洲股票基金,2022-02-27,0,0
NN (L) 歐洲股票基金,2022-03-01,0,0
NN (L) 氣候與環境永續基金,2021-10-27,0,0
NN (L) 氣候與環境永續基金,2022-01-11,0,0
NN (L) 氣候與環境永續基金,2022-01-25,0,0
NN (L) 永續智慧經濟基金,2021-08-24,10,1
NN (L) 永續智慧經濟基金,2021-08-30,0,0
NN (L) 永續智慧經濟基金,2021-09-01,8,0
NN (L) 永續智慧經濟基金,2021-09-06,6,2
NN (L) 永續智慧經濟基金,2021-09-09,5,0
NN (L) 永續智慧經濟基金,2021-09-11,7,0
NN (L) 永續智慧經濟基金,2021-09-13,10,10
NN (L) 永續智慧經濟基金,2021-09-14,8,0
NN (L) 永續智慧經濟基金,2021-09-28,19,8
NN (L) 永續智慧經濟基金,2021-09-29,29,19
NN (L) 永續智慧經濟基金,2021-09-30,1,8
NN (L) 永續智慧經濟基金,2021-10-05,1,1
NN (L) 永續智慧經濟基金,2021-10-12,0,0
NN (L) 永續智慧經濟基金,2021-10-14,0,0
NN (L) 永續智慧經濟基金,2021-10-15,0,0
NN (L) 永續智慧經濟基金,2021-10-19,0,0
NN (L) 永續智慧經濟基金,2021-10-20,0,0
NN (L) 永續智慧經濟基金,2021-10-21,0,0
NN (L) 永續智慧經濟基金,2021-10-22,0,0
NN (L) 永續智慧經濟基金,2021-10-27,0,0
NN (L) 永續智慧經濟基金,2021-11-03,26,2
NN (L) 永續智慧經濟基金,2021-11-10,16,1
NN (L) 永續智慧經濟基金,2021-11-18,16,6
NN (L) 永續智慧經濟基金,2021-11-19,10,11
NN (L) 永續智慧經濟基金,2021-11-22,3,2
NN (L) 永續智慧經濟基金,2021-12-03,0,0
NN (L) 永續智慧經濟基金,2021-12-06,0,0
NN (L) 永續智慧經濟基金,2021-12-07,0,0
NN (L) 永續智慧經濟基金,2021-12-08,0,0
NN (L) 永續智慧經濟基金,2021-12-14,0,0
NN (L) 永續智慧經濟基金,2021-12-15,0,0
NN (L) 永續智慧經濟基金,2021-12-19,0,0
NN (L) 永續智慧經濟基金,2021-12-29,0,0
NN (L) 永續智慧經濟基金,2022-01-03,0,0
NN (L) 永續智慧經濟基金,2022-01-04,0,0
NN (L) 永續智慧經濟基金,2022-01-07,0,0
NN (L) 永續智慧經濟基金,2022-01-10,0,0
NN (L) 永續智慧經濟基金,2022-01-18,0,0
NN (L) 永續智慧經濟基金,2022-01-19,0,0
NN (L) 永續智慧經濟基金,2022-01-20,0,0
NN (L) 永續智慧經濟基金,2022-01-21,0,0
NN (L) 永續智慧經濟基金,2022-01-22,0,0
NN (L) 永續智慧經濟基金,2022-01-24,0,0
NN (L) 永續智慧經濟基金,2022-01-26,0,0
NN (L) 永續智慧經濟基金,2022-01-27,0,0
NN (L) 永續智慧經濟基金,2022-02-02,0,0
NN (L) 永續智慧經濟基金,2022-02-04,0,0
NN (L) 永續智慧經濟基金,2022-02-06,0,0
NN (L) 永續智慧經濟基金,2022-02-08,0,0
NN (L) 永續智慧經濟基金,2022-02-09,0,0
NN (L) 永續智慧經濟基金,2022-02-15,0,0
NN (L) 環球高收益基金,2021-08-20,6,2
NN (L) 環球高收益基金,2021-08-24,10,1
NN (L) 環球高收益基金,2021-08-27,20,4
NN (L) 環球高收益基金,2021-08-28,3,1
NN (L) 環球高收益基金,2021-08-30,11,0
NN (L) 環球高收益基金,2021-09-02,20,17
NN (L) 環球高收益基金,2021-09-04,0,1
NN (L) 環球高收益基金,2021-09-05,2,1
NN (L) 環球高收益基金,2021-09-07,8,9
NN (L) 環球高收益基金,2021-09-08,10,4
NN (L) 環球高收益基金,2021-09-14,0,6
NN (L) 環球高收益基金,2021-09-20,12,1
NN (L) 環球高收益基金,2021-09-23,1,6
NN (L) 環球高收益基金,2021-09-24,10,0
NN (L) 環球高收益基金,2021-09-25,1,3
NN (L) 環球高收益基金,2021-09-28,1,0
NN (L) 環球高收益基金,2021-09-29,6,0
NN (L) 環球高收益基金,2021-09-30,0,0
NN (L) 環球高收益基金,2021-10-01,10,0
NN (L) 環球高收益基金,2021-10-02,19,10
NN (L) 環球高收益基金,2021-10-05,20,13
NN (L) 環球高收益基金,2021-10-06,19,13
NN (L) 環球高收益基金,2021-10-08,8,1
NN (L) 環球高收益基金,2021-10-13,0,0
NN (L) 環球高收益基金,2021-10-14,0,0
NN (L) 環球高收益基金,2021-10-17,0,0
NN (L) 環球高收益基金,2021-10-18,0,0
NN (L) 環球高收益基金,2021-10-19,0,0
NN (L) 環球高收益基金,2021-10-20,0,0
NN (L) 環球高收益基金,2021-10-22,0,0
NN (L) 環球高收益基金,2021-10-26,0,0
NN (L) 環球高收益基金,2021-10-29,0,0
NN (L) 環球高收益基金,2021-11-01,0,0
NN (L) 環球高收益基金,2021-11-02,0,0
NN (L) 環球高收益基金,2021-11-04,8,1
NN (L) 環球高收益基金,2021-11-05,10,9
NN (L) 環球高收益基金,2021-11-06,15,1
NN (L) 環球高收益基金,2021-11-09,1,2
NN (L) 環球高收益基金,2021-11-12,12,8
NN (L) 環球高收益基金,2021-11-15,1,2
NN (L) 環球高收益基金,2021-11-18,0,1
NN (L) 環球高收益基金,2021-11-19,1,1
NN (L) 環球高收益基金,2021-11-23,17,6
NN (L) 環球高收益基金,2021-11-26,9,12
NN (L) 環球高收益基金,2021-11-27,1,3
NN (L) 環球高收益基金,2021-11-29,1,0
NN (L) 環球高收益基金,2021-11-30,0,0
NN (L) 環球高收益基金,2021-12-04,0,0
NN (L) 環球高收益基金,2021-12-08,0,0
NN (L) 環球高收益基金,2021-12-09,0,0
NN (L) 環球高收益基金,2021-12-10,0,0
NN (L) 環球高收益基金,2021-12-11,0,0
NN (L) 環球高收益基金,2021-12-13,0,0
NN (L) 環球高收益基金,2021-12-15,0,0
NN (L) 環球高收益基金,2021-12-21,0,0
NN (L) 環球高收益基金,2021-12-22,0,0
NN (L) 環球高收益基金,2021-12-26,0,0
NN (L) 環球高收益基金,2021-12-28,0,0
NN (L) 環球高收益基金,2021-12-29,0,0
NN (L) 環球高收益基金,2021-12-30,0,0
NN (L) 環球高收益基金,2022-01-03,0,0
NN (L) 環球高收益基金,2022-01-04,0,0
NN (L) 環球高收益基金,2022-01-06,0,0
NN (L) 環球高收益基金,2022-01-07,0,0
NN (L) 環球高收益基金,2022-01-12,0,0
NN (L) 環球高收益基金,2022-01-14,0,0
NN (L) 環球高收益基金,2022-01-16,0,0
NN (L) 環球高收益基金,2022-01-17,12,14
NN (L) 環球高收益基金,2022-01-18,0,0
NN (L) 環球高收益基金,2022-01-19,0,0
NN (L) 環球高收益基金,2022-01-20,0,0
NN (L) 環球高收益基金,2022-01-21,0,0
NN (L) 環球高收益基金,2022-01-22,0,0
NN (L) 環球高收益基金,2022-01-23,0,0
NN (L) 環球高收益基金,2022-01-24,0,0
NN (L) 環球高收益基金,2022-01-25,0,0
NN (L) 環球高收益基金,2022-01-26,13,0
NN (L) 環球高收益基金,2022-01-27,0,0
NN (L) 環球高收益基金,2022-01-28,0,0
NN (L) 環球高收益基金,2022-01-31,0,0
NN (L) 環球高收益基金,2022-02-01,0,0
NN (L) 環球高收益基金,2022-02-04,0,0
NN (L) 環球高收益基金,2022-02-07,0,0
NN (L) 環球高收益基金,2022-02-08,0,0
NN (L) 環球高收益基金,2022-02-09,0,0
NN (L) 環球高收益基金,2022-02-10,0,0
NN (L) 環球高收益基金,2022-02-11,0,0
NN (L) 環球高收益基金,2022-02-12,0,0
NN (L) 環球高收益基金,2022-02-14,0,0
NN (L) 環球高收益基金,2022-02-17,0,0
NN (L) 環球高收益基金,2022-02-18,0,0
NN (L) 環球高收益基金,2022-02-19,0,0
NN (L) 環球高收益基金,2022-02-22,0,0
NN (L) 環球高收益基金,2022-02-24,0,0
NN (L) 環球高收益基金,2022-03-01,0,0
NN (L) 環球高股息基金,2021-09-02,3,3
NN (L) 環球高股息基金,2021-09-13,2,6
NN (L) 環球高股息基金,2021-09-14,2,11
NN (L) 環球高股息基金,2021-09-20,13,5
NN (L) 環球高股息基金,2021-09-22,5,2
NN (L) 環球高股息基金,2021-09-23,7,2
NN (L) 環球高股息基金,2021-09-29,6,0
NN (L) 環球高股息基金,2021-09-30,3,0
NN (L) 環球高股息基金,2021-10-01,12,10
NN (L) 環球高股息基金,2021-10-02,0,0
NN (L) 環球高股息基金,2021-10-04,1,0
NN (L) 環球高股息基金,2021-10-05,8,0
NN (L) 環球高股息基金,2021-10-06,15,8
NN (L) 環球高股息基金,2021-10-07,4,1
NN (L) 環球高股息基金,2021-10-11,0,0
NN (L) 環球高股息基金,2021-10-12,0,0
NN (L) 環球高股息基金,2021-10-13,0,0
NN (L) 環球高股息基金,2021-10-14,0,0
NN (L) 環球高股息基金,2021-10-15,0,0
NN (L) 環球高股息基金,2021-10-17,0,0
NN (L) 環球高股息基金,2021-10-19,0,0
NN (L) 環球高股息基金,2021-10-20,0,0
NN (L) 環球高股息基金,2021-10-23,0,0
NN (L) 環球高股息基金,2021-10-26,0,0
NN (L) 環球高股息基金,2021-10-27,0,0
NN (L) 環球高股息基金,2021-10-28,0,0
NN (L) 環球高股息基金,2021-10-29,0,0
NN (L) 環球高股息基金,2021-11-02,0,0
NN (L) 環球高股息基金,2021-11-04,0,0
NN (L) 環球高股息基金,2021-11-05,29,1
NN (L) 環球高股息基金,2021-11-06,0,0
NN (L) 環球高股息基金,2021-11-08,9,2
NN (L) 環球高股息基金,2021-11-10,10,1
NN (L) 環球高股息基金,2021-11-16,8,1
NN (L) 環球高股息基金,2021-11-17,14,1
NN (L) 環球高股息基金,2021-11-18,1,2
NN (L) 環球高股息基金,2021-11-19,9,10
NN (L) 環球高股息基金,2021-11-20,2,5
NN (L) 環球高股息基金,2021-11-24,4,2
NN (L) 環球高股息基金,2021-11-25,17,20
NN (L) 環球高股息基金,2021-11-26,9,12
NN (L) 環球高股息基金,2021-11-27,0,0
NN (L) 環球高股息基金,2021-11-29,1,0
NN (L) 環球高股息基金,2021-11-30,0,0
NN (L) 環球高股息基金,2021-12-01,0,0
NN (L) 環球高股息基金,2021-12-03,0,0
NN (L) 環球高股息基金,2021-12-07,0,0
NN (L) 環球高股息基金,2021-12-08,0,0
NN (L) 環球高股息基金,2021-12-09,0,0
NN (L) 環球高股息基金,2021-12-14,0,0
NN (L) 環球高股息基金,2021-12-15,0,0
NN (L) 環球高股息基金,2021-12-16,0,0
NN (L) 環球高股息基金,2021-12-18,0,0
NN (L) 環球高股息基金,2021-12-19,0,0
NN (L) 環球高股息基金,2021-12-20,0,0
NN (L) 環球高股息基金,2021-12-21,0,0
NN (L) 環球高股息基金,2021-12-22,0,0
NN (L) 環球高股息基金,2021-12-23,0,0
NN (L) 環球高股息基金,2021-12-24,0,0
NN (L) 環球高股息基金,2021-12-28,0,0
NN (L) 環球高股息基金,2021-12-31,0,0
NN (L) 環球高股息基金,2022-01-03,0,0
NN (L) 環球高股息基金,2022-01-04,0,0
NN (L) 環球高股息基金,2022-01-05,0,0
NN (L) 環球高股息基金,2022-01-09,0,0
NN (L) 環球高股息基金,2022-01-10,0,0
NN (L) 環球高股息基金,2022-01-14,0,0
NN (L) 環球高股息基金,2022-01-18,0,0
NN (L) 環球高股息基金,2022-01-19,0,0
NN (L) 環球高股息基金,2022-01-21,0,0
NN (L) 環球高股息基金,2022-01-22,0,0
NN (L) 環球高股息基金,2022-01-24,0,0
NN (L) 環球高股息基金,2022-01-25,0,0
NN (L) 環球高股息基金,2022-01-26,0,0
NN (L) 環球高股息基金,2022-01-28,0,0
NN (L) 環球高股息基金,2022-02-07,0,0
NN (L) 環球高股息基金,2022-02-09,0,0
NN (L) 環球高股息基金,2022-02-10,0,0
NN (L) 環球高股息基金,2022-02-17,0,0
NN (L) 環球高股息基金,2022-02-24,0,0
NN (L) 美國高股息基金,2021-08-20,18,4
NN (L) 美國高股息基金,2021-08-21,10,5
NN (L) 美國高股息基金,2021-08-25,0,0
NN (L) 美國高股息基金,2021-09-02,3,3
NN (L) 美國高股息基金,2021-09-03,1,0
NN (L) 美國高股息基金,2021-09-08,2,0
NN (L) 美國高股息基金,2021-09-13,2,6
NN (L) 美國高股息基金,2021-09-14,2,11
NN (L) 美國高股息基金,2021-09-15,9,1
NN (L) 美國高股息基金,2021-09-22,12,1
NN (L) 美國高股息基金,2021-09-23,14,3
NN (L) 美國高股息基金,2021-09-28,6,1
NN (L) 美國高股息基金,2021-10-02,16,6
NN (L) 美國高股息基金,2021-10-04,15,6
NN (L) 美國高股息基金,2021-10-06,2,0
NN (L) 美國高股息基金,2021-10-07,5,4
NN (L) 美國高股息基金,2021-10-08,1,18
NN (L) 美國高股息基金,2021-10-11,0,0
NN (L) 美國高股息基金,2021-10-12,0,0
NN (L) 美國高股息基金,2021-10-15,0,0
NN (L) 美國高股息基金,2021-10-17,0,0
NN (L) 美國高股息基金,2021-10-19,0,0
NN (L) 美國高股息基金,2021-10-20,0,0
NN (L) 美國高股息基金,2021-10-22,0,0
NN (L) 美國高股息基金,2021-10-23,0,0
NN (L) 美國高股息基金,2021-10-27,0,0
NN (L) 美國高股息基金,2021-10-29,0,0
NN (L) 美國高股息基金,2021-11-02,0,0
NN (L) 美國高股息基金,2021-11-03,7,11
NN (L) 美國高股息基金,2021-11-04,5,0
NN (L) 美國高股息基金,2021-11-15,1,2
NN (L) 美國高股息基金,2021-11-17,0,0
NN (L) 美國高股息基金,2021-11-19,1,6
NN (L) 美國高股息基金,2021-11-24,4,2
NN (L) 美國高股息基金,2021-11-25,17,20
NN (L) 美國高股息基金,2021-11-26,0,0
NN (L) 美國高股息基金,2021-12-02,0,0
NN (L) 美國高股息基金,2021-12-07,0,0
NN (L) 美國高股息基金,2021-12-16,0,0
NN (L) 美國高股息基金,2021-12-21,0,0
NN (L) 美國高股息基金,2021-12-22,0,0
NN (L) 美國高股息基金,2022-01-03,0,0
NN (L) 美國高股息基金,2022-01-04,0,0
NN (L) 美國高股息基金,2022-01-13,0,0
NN (L) 美國高股息基金,2022-01-18,0,0
NN (L) 美國高股息基金,2022-01-19,0,0
NN (L) 美國高股息基金,2022-01-21,0,0
NN (L) 美國高股息基金,2022-01-22,0,0
NN (L) 美國高股息基金,2022-01-24,0,0
NN (L) 美國高股息基金,2022-01-26,0,0
NN (L) 美國高股息基金,2022-02-01,0,0
NN (L) 美國高股息基金,2022-02-17,0,0
NN (L) 美國高股息基金,2022-02-24,0,0
NN (L) 能源基金,2021-08-20,7,1
NN (L) 能源基金,2021-08-23,17,1
NN (L) 能源基金,2021-08-24,20,10
NN (L) 能源基金,2021-08-25,25,8
NN (L) 能源基金,2021-08-26,6,1
NN (L) 能源基金,2021-08-27,20,6
NN (L) 能源基金,2021-08-30,3,0
NN (L) 能源基金,2021-09-01,19,3
NN (L) 能源基金,2021-09-02,0,0
NN (L) 能源基金,2021-09-03,18,4
NN (L) 能源基金,2021-09-04,1,0
NN (L) 能源基金,2021-09-06,1,5
NN (L) 能源基金,2021-09-07,35,12
NN (L) 能源基金,2021-09-08,2,0
NN (L) 能源基金,2021-09-09,1,0
NN (L) 能源基金,2021-09-10,19,3
NN (L) 能源基金,2021-09-11,0,3
NN (L) 能源基金,2021-09-12,10,11
NN (L) 能源基金,2021-09-13,11,29
NN (L) 能源基金,2021-09-14,25,2
NN (L) 能源基金,2021-09-15,7,0
NN (L) 能源基金,2021-09-16,34,7
NN (L) 能源基金,2021-09-17,9,5
NN (L) 能源基金,2021-09-20,12,1
NN (L) 能源基金,2021-09-21,4,0
NN (L) 能源基金,2021-09-22,18,6
NN (L) 能源基金,2021-09-23,32,22
NN (L) 能源基金,2021-09-24,24,2
NN (L) 能源基金,2021-09-25,3,0
NN (L) 能源基金,2021-09-27,15,23
NN (L) 能源基金,2021-09-28,24,23
NN (L) 能源基金,2021-09-29,23,2
NN (L) 能源基金,2021-09-30,23,17
NN (L) 能源基金,2021-10-01,16,4
NN (L) 能源基金,2021-10-02,16,6
NN (L) 能源基金,2021-10-04,5,6
NN (L) 能源基金,2021-10-05,7,25
NN (L) 能源基金,2021-10-06,1,1
NN (L) 能源基金,2021-10-07,10,12
NN (L) 能源基金,2021-10-08,8,5
NN (L) 能源基金,2021-10-12,0,0
NN (L) 能源基金,2021-10-13,0,0
NN (L) 能源基金,2021-10-14,0,0
NN (L) 能源基金,2021-10-15,0,0
NN (L) 能源基金,2021-10-18,0,0
NN (L) 能源基金,2021-10-19,0,0
NN (L) 能源基金,2021-10-20,0,0
NN (L) 能源基金,2021-10-21,0,0
NN (L) 能源基金,2021-10-22,0,0
NN (L) 能源基金,2021-10-25,0,0
NN (L) 能源基金,2021-10-26,0,0
NN (L) 能源基金,2021-10-27,0,0
NN (L) 能源基金,2021-10-28,0,0
NN (L) 能源基金,2021-10-29,0,0
NN (L) 能源基金,2021-11-01,0,0
NN (L) 能源基金,2021-11-02,0,0
NN (L) 能源基金,2021-11-03,5,1
NN (L) 能源基金,2021-11-04,7,3
NN (L) 能源基金,2021-11-05,25,34
NN (L) 能源基金,2021-11-08,0,0
NN (L) 能源基金,2021-11-09,8,1
NN (L) 能源基金,2021-11-10,11,0
NN (L) 能源基金,2021-11-11,0,6
NN (L) 能源基金,2021-11-12,7,4
NN (L) 能源基金,2021-11-15,13,0
NN (L) 能源基金,2021-11-16,0,6
NN (L) 能源基金,2021-11-17,3,0
NN (L) 能源基金,2021-11-18,4,0
NN (L) 能源基金,2021-11-19,1,0
NN (L) 能源基金,2021-11-22,0,3
NN (L) 能源基金,2021-11-23,3,5
NN (L) 能源基金,2021-11-24,9,1
NN (L) 能源基金,2021-11-25,13,10
NN (L) 能源基金,2021-11-26,5,5
NN (L) 能源基金,2021-11-29,5,2
NN (L) 能源基金,2021-11-30,0,0
NN (L) 能源基金,2021-12-01,0,0
NN (L) 能源基金,2021-12-02,0,0
NN (L) 能源基金,2021-12-03,0,0
NN (L) 能源基金,2021-12-06,0,0
NN (L) 能源基金,2021-12-07,0,0
NN (L) 能源基金,2021-12-08,0,0
NN (L) 能源基金,2021-12-09,0,0
NN (L) 能源基金,2021-12-10,0,0
NN (L) 能源基金,2021-12-13,0,0
NN (L) 能源基金,2021-12-14,0,0
NN (L) 能源基金,2021-12-15,0,0
NN (L) 能源基金,2021-12-16,0,0
NN (L) 能源基金,2021-12-17,0,0
NN (L) 能源基金,2021-12-18,0,0
NN (L) 能源基金,2021-12-20,0,0
NN (L) 能源基金,2021-12-21,0,0
NN (L) 能源基金,2021-12-22,0,0
NN (L) 能源基金,2021-12-23,0,0
NN (L) 能源基金,2021-12-24,0,0
NN (L) 能源基金,2021-12-27,0,0
NN (L) 能源基金,2022-01-04,0,0
NN (L) 能源基金,2022-01-05,0,0
NN (L) 能源基金,2022-01-06,0,0
NN (L) 能源基金,2022-01-07,0,0
NN (L) 能源基金,2022-01-10,0,0
NN (L) 能源基金,2022-01-11,0,0
NN (L) 能源基金,2022-01-12,0,0
NN (L) 能源基金,2022-01-13,0,0
NN (L) 能源基金,2022-01-14,0,0
NN (L) 能源基金,2022-01-17,0,0
NN (L) 能源基金,2022-01-18,0,0
NN (L) 能源基金,2022-01-19,0,0
NN (L) 能源基金,2022-01-20,0,0
NN (L) 能源基金,2022-01-21,0,0
NN (L) 能源基金,2022-01-24,0,0
NN (L) 能源基金,2022-01-25,0,0
NN (L) 能源基金,2022-01-26,0,0
NN (L) 能源基金,2022-01-27,0,0
NN (L) 能源基金,2022-02-01,0,0
NN (L) 能源基金,2022-02-02,0,0
NN (L) 能源基金,2022-02-04,0,0
NN (L) 能源基金,2022-02-07,0,0
NN (L) 能源基金,2022-02-08,0,0
NN (L) 能源基金,2022-02-09,0,0
NN (L) 能源基金,2022-02-10,0,0
NN (L) 能源基金,2022-02-11,0,0
NN (L) 能源基金,2022-02-14,0,0
NN (L) 能源基金,2022-02-15,0,0
NN (L) 能源基金,2022-02-16,0,0
NN (L) 能源基金,2022-02-17,0,0
NN (L) 能源基金,2022-02-18,0,0
NN (L) 能源基金,2022-02-19,0,0
NN (L) 能源基金,2022-02-22,0,0
NN (L) 能源基金,2022-02-23,0,0
NN (L) 能源基金,2022-02-24,0,0
NN (L) 能源基金,2022-02-25,0,0
NN (L) 能源基金,2022-02-27,0,0
NN (L) 能源基金,2022-02-28,0,0
NN (L) 能源基金,2022-03-01,0,0
NN (L) 銀行及保險基金,2021-08-25,17,3
NN (L) 銀行及保險基金,2021-08-26,20,1
NN (L) 銀行及保險基金,2021-09-02,0,0
NN (L) 銀行及保險基金,2021-09-14,2,9
NN (L) 銀行及保險基金,2021-09-22,5,2
NN (L) 銀行及保險基金,2021-09-30,1,0
NN (L) 銀行及保險基金,2021-10-05,7,0
NN (L) 銀行及保險基金,2021-10-13,0,0
NN (L) 銀行及保險基金,2021-10-14,0,0
NN (L) 銀行及保險基金,2021-10-20,0,0
NN (L) 銀行及保險基金,2021-10-29,0,0
NN (L) 銀行及保險基金,2021-11-02,0,0
NN (L) 銀行及保險基金,2021-11-03,1,0
NN (L) 銀行及保險基金,2021-11-15,1,0
NN (L) 銀行及保險基金,2021-11-25,0,0
NN (L) 銀行及保險基金,2021-11-26,5,6
NN (L) 銀行及保險基金,2021-12-09,0,0
NN (L) 銀行及保險基金,2022-01-07,0,0
NN (L) 銀行及保險基金,2022-01-11,0,0
NN (L) 銀行及保險基金,2022-01-14,0,0
NN (L) 銀行及保險基金,2022-01-21,0,0
NN (L) 銀行及保險基金,2022-01-27,0,0
NN (L) 銀行及保險基金,2022-02-08,0,0
NN (L) 銀行及保險基金,2022-02-09,0,0
NN (L) 銀行及保險基金,2022-02-10,0,0
NN (L) 銀行及保險基金,2022-02-22,0,0
NN (L) 食品飲料基金,2021-08-23,3,0
NN (L) 食品飲料基金,2021-09-01,10,9
NN (L) 食品飲料基金,2021-09-08,1,0
NN (L) 食品飲料基金,2021-09-15,4,0
NN (L) 食品飲料基金,2021-09-17,0,0
NN (L) 食品飲料基金,2021-09-24,28,16
NN (L) 食品飲料基金,2021-09-25,4,0
NN (L) 食品飲料基金,2021-09-26,0,4
NN (L) 食品飲料基金,2021-09-27,14,0
NN (L) 食品飲料基金,2021-09-28,1,0
NN (L) 食品飲料基金,2021-09-29,0,0
NN (L) 食品飲料基金,2021-10-08,0,0
NN (L) 食品飲料基金,2021-10-19,0,0
NN (L) 食品飲料基金,2021-10-22,0,0
NN (L) 食品飲料基金,2021-10-25,0,0
NN (L) 食品飲料基金,2021-10-26,0,0
NN (L) 食品飲料基金,2021-11-09,13,13
NN (L) 食品飲料基金,2021-11-12,29,16
NN (L) 食品飲料基金,2021-11-16,8,2
NN (L) 食品飲料基金,2021-11-21,7,1
NN (L) 食品飲料基金,2021-11-25,0,11
NN (L) 食品飲料基金,2021-11-28,1,0
NN (L) 食品飲料基金,2021-11-30,0,0
NN (L) 食品飲料基金,2021-12-01,0,0
NN (L) 食品飲料基金,2021-12-09,0,0
NN (L) 食品飲料基金,2021-12-14,0,0
NN (L) 食品飲料基金,2021-12-30,0,0
NN (L) 食品飲料基金,2022-01-26,0,0
NN (L) 食品飲料基金,2022-02-09,0,0
NN (L) 食品飲料基金,2022-02-10,0,0
NN (L) 食品飲料基金,2022-02-17,0,0
NN (L) 食品飲料基金,2022-02-23,0,0
