fund,publishAt,positive,negative
瑞銀(盧森堡)策略基金-永續增長型,2022-02-16,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-17,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-18,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-22,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-23,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-24,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-25,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-02-28,0,0
瑞銀(盧森堡)策略基金-永續增長型,2022-03-01,0,0
瑞銀(盧森堡)美元永續基金,2021-10-15,0,0
瑞銀(盧森堡)美元永續基金,2021-10-26,0,0
瑞銀(盧森堡)美元永續基金,2021-11-17,4,3
瑞銀(盧森堡)美元永續基金,2021-11-22,14,0
瑞銀(盧森堡)美元永續基金,2022-01-08,0,0
瑞銀(盧森堡)美元永續基金,2022-01-24,0,0
瑞銀(盧森堡)美元永續基金,2022-02-25,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-08-20,31,6
瑞銀(盧森堡)美元非投資等級債券基金,2021-08-27,5,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-08-29,7,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-01,4,1
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-07,3,4
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-09,38,28
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-10,7,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-13,3,1
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-15,2,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-18,18,10
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-21,7,5
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-24,1,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-09-28,12,3
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-01,4,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-07,8,3
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-09,2,2
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-20,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-22,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-24,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-25,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-10-27,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-01,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-02,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-08,17,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-09,14,4
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-11,6,3
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-17,0,3
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-18,3,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-11-23,0,2
瑞銀(盧森堡)美元非投資等級債券基金,2021-12-01,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-12-02,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-12-06,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2021-12-14,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-03,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-04,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-05,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-06,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-07,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-20,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-01-27,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-03,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-08,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-10,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-11,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-12,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-15,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-16,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-18,0,0
瑞銀(盧森堡)美元非投資等級債券基金,2022-02-23,0,0
瑞銀 (盧森堡) 美國增長股票,2021-01-22,14,14
瑞銀 (盧森堡) 美國增長股票,2021-08-19,9,2
瑞銀 (盧森堡) 美國增長股票,2021-08-20,63,28
瑞銀 (盧森堡) 美國增長股票,2021-08-21,14,2
瑞銀 (盧森堡) 美國增長股票,2021-08-22,10,4
瑞銀 (盧森堡) 美國增長股票,2021-08-23,76,60
瑞銀 (盧森堡) 美國增長股票,2021-08-24,52,40
瑞銀 (盧森堡) 美國增長股票,2021-08-25,100,35
瑞銀 (盧森堡) 美國增長股票,2021-08-26,184,82
瑞銀 (盧森堡) 美國增長股票,2021-08-27,151,43
瑞銀 (盧森堡) 美國增長股票,2021-08-28,28,0
瑞銀 (盧森堡) 美國增長股票,2021-08-29,16,3
瑞銀 (盧森堡) 美國增長股票,2021-08-30,60,44
瑞銀 (盧森堡) 美國增長股票,2021-08-31,98,32
瑞銀 (盧森堡) 美國增長股票,2021-09-01,64,46
瑞銀 (盧森堡) 美國增長股票,2021-09-02,47,37
瑞銀 (盧森堡) 美國增長股票,2021-09-03,19,31
瑞銀 (盧森堡) 美國增長股票,2021-09-04,104,30
瑞銀 (盧森堡) 美國增長股票,2021-09-05,84,48
瑞銀 (盧森堡) 美國增長股票,2021-09-06,62,50
瑞銀 (盧森堡) 美國增長股票,2021-09-07,66,38
瑞銀 (盧森堡) 美國增長股票,2021-09-08,64,90
瑞銀 (盧森堡) 美國增長股票,2021-09-09,56,73
瑞銀 (盧森堡) 美國增長股票,2021-09-10,58,40
瑞銀 (盧森堡) 美國增長股票,2021-09-11,22,24
瑞銀 (盧森堡) 美國增長股票,2021-09-12,14,15
瑞銀 (盧森堡) 美國增長股票,2021-09-13,31,50
瑞銀 (盧森堡) 美國增長股票,2021-09-14,66,80
瑞銀 (盧森堡) 美國增長股票,2021-09-15,168,144
瑞銀 (盧森堡) 美國增長股票,2021-09-16,106,37
瑞銀 (盧森堡) 美國增長股票,2021-09-17,68,24
瑞銀 (盧森堡) 美國增長股票,2021-09-18,6,4
瑞銀 (盧森堡) 美國增長股票,2021-09-19,37,14
瑞銀 (盧森堡) 美國增長股票,2021-09-20,23,4
瑞銀 (盧森堡) 美國增長股票,2021-09-21,41,51
瑞銀 (盧森堡) 美國增長股票,2021-09-22,70,14
瑞銀 (盧森堡) 美國增長股票,2021-09-23,161,48
瑞銀 (盧森堡) 美國增長股票,2021-09-24,173,45
瑞銀 (盧森堡) 美國增長股票,2021-09-25,35,6
瑞銀 (盧森堡) 美國增長股票,2021-09-26,24,37
瑞銀 (盧森堡) 美國增長股票,2021-09-27,79,15
瑞銀 (盧森堡) 美國增長股票,2021-09-28,78,40
瑞銀 (盧森堡) 美國增長股票,2021-09-29,72,62
瑞銀 (盧森堡) 美國增長股票,2021-09-30,98,27
瑞銀 (盧森堡) 美國增長股票,2021-10-01,54,10
瑞銀 (盧森堡) 美國增長股票,2021-10-03,67,23
瑞銀 (盧森堡) 美國增長股票,2021-10-04,86,41
瑞銀 (盧森堡) 美國增長股票,2021-10-05,138,34
瑞銀 (盧森堡) 美國增長股票,2021-10-06,76,41
瑞銀 (盧森堡) 美國增長股票,2021-10-07,104,72
瑞銀 (盧森堡) 美國增長股票,2021-10-08,71,36
瑞銀 (盧森堡) 美國增長股票,2021-10-09,14,26
瑞銀 (盧森堡) 美國增長股票,2021-10-10,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-11,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-12,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-13,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-14,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-15,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-16,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-17,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-18,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-19,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-20,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-21,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-22,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-23,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-24,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-25,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-26,20,15
瑞銀 (盧森堡) 美國增長股票,2021-10-27,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-28,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-29,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-30,0,0
瑞銀 (盧森堡) 美國增長股票,2021-10-31,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-01,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-02,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-03,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-04,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-05,2,0
瑞銀 (盧森堡) 美國增長股票,2021-11-06,0,0
瑞銀 (盧森堡) 美國增長股票,2021-11-07,5,1
瑞銀 (盧森堡) 美國增長股票,2021-11-08,130,43
瑞銀 (盧森堡) 美國增長股票,2021-11-09,151,134
瑞銀 (盧森堡) 美國增長股票,2021-11-10,261,185
瑞銀 (盧森堡) 美國增長股票,2021-11-11,116,63
瑞銀 (盧森堡) 美國增長股票,2021-11-12,97,44
瑞銀 (盧森堡) 美國增長股票,2021-11-13,14,6
瑞銀 (盧森堡) 美國增長股票,2021-11-14,9,5
瑞銀 (盧森堡) 美國增長股票,2021-11-15,77,45
瑞銀 (盧森堡) 美國增長股票,2021-11-16,67,26
瑞銀 (盧森堡) 美國增長股票,2021-11-17,65,17
瑞銀 (盧森堡) 美國增長股票,2021-11-18,66,30
瑞銀 (盧森堡) 美國增長股票,2021-11-19,115,41
瑞銀 (盧森堡) 美國增長股票,2021-11-20,9,7
瑞銀 (盧森堡) 美國增長股票,2021-11-21,17,11
瑞銀 (盧森堡) 美國增長股票,2021-11-22,84,18
瑞銀 (盧森堡) 美國增長股票,2021-11-23,68,20
瑞銀 (盧森堡) 美國增長股票,2021-11-24,46,14
瑞銀 (盧森堡) 美國增長股票,2021-11-25,31,27
瑞銀 (盧森堡) 美國增長股票,2021-11-26,49,17
瑞銀 (盧森堡) 美國增長股票,2021-11-27,11,4
瑞銀 (盧森堡) 美國增長股票,2021-11-28,25,1
瑞銀 (盧森堡) 美國增長股票,2021-11-29,34,25
瑞銀 (盧森堡) 美國增長股票,2021-11-30,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-01,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-02,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-03,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-04,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-05,12,0
瑞銀 (盧森堡) 美國增長股票,2021-12-06,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-07,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-08,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-09,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-10,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-11,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-12,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-13,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-14,6,5
瑞銀 (盧森堡) 美國增長股票,2021-12-15,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-16,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-17,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-18,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-19,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-20,2,0
瑞銀 (盧森堡) 美國增長股票,2021-12-21,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-22,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-23,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-24,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-25,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-26,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-27,14,3
瑞銀 (盧森堡) 美國增長股票,2021-12-28,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-29,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-30,0,0
瑞銀 (盧森堡) 美國增長股票,2021-12-31,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-01,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-02,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-03,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-04,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-05,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-06,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-07,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-08,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-09,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-10,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-11,8,4
瑞銀 (盧森堡) 美國增長股票,2022-01-12,1,5
瑞銀 (盧森堡) 美國增長股票,2022-01-13,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-14,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-15,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-16,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-17,2,6
瑞銀 (盧森堡) 美國增長股票,2022-01-18,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-19,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-20,2,0
瑞銀 (盧森堡) 美國增長股票,2022-01-21,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-22,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-23,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-24,12,0
瑞銀 (盧森堡) 美國增長股票,2022-01-25,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-26,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-27,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-28,22,14
瑞銀 (盧森堡) 美國增長股票,2022-01-29,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-30,0,0
瑞銀 (盧森堡) 美國增長股票,2022-01-31,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-01,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-02,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-03,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-04,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-05,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-07,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-08,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-09,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-10,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-11,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-12,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-13,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-14,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-15,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-16,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-17,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-18,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-19,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-20,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-21,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-22,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-23,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-24,3,0
瑞銀 (盧森堡) 美國增長股票,2022-02-25,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-26,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-27,0,0
瑞銀 (盧森堡) 美國增長股票,2022-02-28,0,0
瑞銀 (盧森堡) 美國增長股票,2022-03-01,0,0
瑞銀 (盧森堡) 美國小型股票,2022-01-25,0,0
瑞銀 (盧森堡) 美國精選股票,2021-08-20,4,0
瑞銀 (盧森堡) 美國精選股票,2021-08-21,11,1
瑞銀 (盧森堡) 美國精選股票,2021-08-23,22,5
瑞銀 (盧森堡) 美國精選股票,2021-08-24,4,2
瑞銀 (盧森堡) 美國精選股票,2021-08-27,0,1
瑞銀 (盧森堡) 美國精選股票,2021-09-01,0,0
瑞銀 (盧森堡) 美國精選股票,2021-09-02,2,8
瑞銀 (盧森堡) 美國精選股票,2021-09-03,2,1
瑞銀 (盧森堡) 美國精選股票,2021-09-05,12,20
瑞銀 (盧森堡) 美國精選股票,2021-09-06,1,0
瑞銀 (盧森堡) 美國精選股票,2021-09-07,0,0
瑞銀 (盧森堡) 美國精選股票,2021-09-08,7,13
瑞銀 (盧森堡) 美國精選股票,2021-09-09,3,9
瑞銀 (盧森堡) 美國精選股票,2021-09-11,1,1
瑞銀 (盧森堡) 美國精選股票,2021-09-15,0,5
瑞銀 (盧森堡) 美國精選股票,2021-09-22,10,4
瑞銀 (盧森堡) 美國精選股票,2021-09-23,19,4
瑞銀 (盧森堡) 美國精選股票,2021-09-29,18,3
瑞銀 (盧森堡) 美國精選股票,2021-10-04,10,5
瑞銀 (盧森堡) 美國精選股票,2021-10-06,4,5
瑞銀 (盧森堡) 美國精選股票,2021-10-07,12,13
瑞銀 (盧森堡) 美國精選股票,2021-10-08,11,2
瑞銀 (盧森堡) 美國精選股票,2021-10-12,0,0
瑞銀 (盧森堡) 美國精選股票,2021-10-14,0,0
瑞銀 (盧森堡) 美國精選股票,2021-10-20,0,0
瑞銀 (盧森堡) 美國精選股票,2021-10-22,0,0
瑞銀 (盧森堡) 美國精選股票,2021-10-27,0,0
瑞銀 (盧森堡) 美國精選股票,2021-10-29,0,0
瑞銀 (盧森堡) 美國精選股票,2021-11-03,0,0
瑞銀 (盧森堡) 美國精選股票,2021-11-04,0,0
瑞銀 (盧森堡) 美國精選股票,2021-11-06,0,0
瑞銀 (盧森堡) 美國精選股票,2021-11-10,5,9
瑞銀 (盧森堡) 美國精選股票,2021-11-15,1,0
瑞銀 (盧森堡) 美國精選股票,2021-11-16,10,6
瑞銀 (盧森堡) 美國精選股票,2021-11-17,1,0
瑞銀 (盧森堡) 美國精選股票,2021-11-19,9,4
瑞銀 (盧森堡) 美國精選股票,2021-11-23,0,2
瑞銀 (盧森堡) 美國精選股票,2021-11-26,8,6
瑞銀 (盧森堡) 美國精選股票,2021-11-30,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-01,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-02,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-06,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-07,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-08,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-09,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-10,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-13,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-15,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-16,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-22,0,0
瑞銀 (盧森堡) 美國精選股票,2021-12-30,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-03,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-04,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-13,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-19,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-20,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-21,0,0
瑞銀 (盧森堡) 美國精選股票,2022-01-26,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-08,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-09,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-14,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-17,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-22,0,0
瑞銀 (盧森堡) 美國精選股票,2022-02-28,0,0
瑞銀 (盧森堡) 美國精選股票,2022-03-01,0,0
瑞銀(盧森堡)英鎊永續基金,2021-10-15,0,0
瑞銀(盧森堡)英鎊永續基金,2021-10-26,0,0
瑞銀(盧森堡)英鎊永續基金,2021-12-04,0,0
瑞銀(盧森堡)英鎊永續基金,2022-02-10,0,0
